"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"644522e64d4b020935b4fd3f","637a0ce5-7c1f-4c3f-ad29-623b18735248","SERVICE","photo-workshops-uk","exmoor-photography-workshops-lynmouth","EXMOOR Photography Workshop - Sat 23rd - Sun 24th May 2026","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Lynmouth - Exmoor Photography Workshop - Join me for this exciting and inspiring trip to explore and capture the stunning coastal landscapes and breathtaking natural beauty of North Devon.</span></h4><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></h4><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Lynmouth - Exmoor</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong> Sat 23rd 10:00 - Sun 24th May 15:00 2026 2 Days/1 Night</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong><span>Max 4 (1 Car, transport between locations included)</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 1. Easy (5-15 min walks)</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Exmoor Photography Workshop Event Details</strong>: <a href=""/photography-workshops-near-me"">Lynmouth</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: </strong>Lynmouth and the surrounding area in Exmoor - North Devon, provide beautiful little secluded bays to shoot rock formations, seascapes and whatever your creative vision allows. We visit many small bays and coves during the weekend and some impressive rock formations in the ""valley of rocks"" nearby.</p></li></ul>","SQ8057321","","","","","","","","","","","","","575.00","525.00","No","3","coastal, All Photography Workshops, - weekend residential photo workshops","devon","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714638630127-79B9OMJPFF60L8Q9VLJL/Timeless+Memories.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1574601098937-K4WD2VXQZ9TM9Z1044ES/devon-seascapes-photography-workshopjpg.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714638630023-14JTWDNEE3DV9TECL10Z/Heddons+Mouth+explosions.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714638630208-SEZ0B44HYZ5R8BL8GLCZ/porlock-2.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714638630011-NAWR9LKQG3GLG67FE4N6/decay.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714638630152-Z0IEM0LQ09A2BQA9JF76/porlock.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714638630175-Z6018P402IJPYL8J6I35/lynmouth.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714638630175-AHSNTM8SJ8CNDAZ1JQQF/watersmeet.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714638630178-1LBIK8PWYEEFPN4VZPZK/rapids.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714638630185-LYOVT469SD90EDY280Z5/porlock+posts.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1721727634316-YHIJQ4Y5LAUEB1DEPHB1/exmoor+photography.jpg"
"64453699bf740f5d5d817498","369da8ac-95a7-4757-b83a-aaf91d171447","SERVICE","photo-workshops-uk","peak-district-heather-photography-workshop","PEAK DISTRICT HEATHER Photography Workshops - 15-16 Aug","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Join me for the Peak District heather displays over this iconic landscape in August - 4hr Heather Peak District Photography Workshops | All levels welcome</h4><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Peak District - Derbyshire/Staffordshire</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2026 - <strong>Sat 15th Aug</strong> 18:15 21:15 - Derbyshire Surprise View</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2026 - <strong>Sun 17th Aug</strong> 05:45 08:45 - Staffordshire - The Roaches</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 6</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 3. Moderate</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Photography Workshop Event Details: <a href=""/learn-landscape-photography-techniques-photo-workshops"">Heathers</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: </strong>Peak District heather Workshops</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Surprise View, perched atop Hathersage, is one of the best viewpoints in the Peak District. It's a perfect spot to admire the sunset and, on a clear night, is a designated 'Dark Skies' stargazing location. To access this special place, head uphill in a northerly direction from the car park and find the strangely shaped Mother Cap stone. Then, marvel at the vivid stars filling the Peak District's dark skies.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The Roaches, with Hen Cloud and Ramshaw Rocks, form a gritstone escarpment that marks the Peak's south-western edge. Best viewed from the approach along the Leek road, they stand as a line of silent sentinels guarding the entrance to the Peak District, worn into fantastic shapes by the elements.</p></li></ul>","SQ1994489","Options","Sat 15 Aug 2026 - Hathersage 18:15 - 21:15","","","","","","","","","","","145.00","125.00","Yes","6","All Photography Workshops, - half-day photo workshops, Landscape, Flowering","derbyshire, peak-district","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707246605883-FVZKLJN54Z455J1Q13CV/peak+district+heather.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1563952327500-7PLBU7OKMT3ZON7TKGCG/peak-district-photography-workshops.png https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1685361335026-KNDKR6D00CTPUASRDWDV/Surprise%2BView%2B2.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1682257711080-SSG34NLEJ9KPR06VTT8X/roaches+1.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1682257712007-LUMEKCNWV0E0CYZBJ4CU/The+Roaches.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1682257711486-DOOD9QFC5OKTV67XMTCZ/roaches+4.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1682257711492-8U5EHFW4TL21YHF3XQ8P/roaches+7.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1682257711353-9XCT3QX5BHC8HRA2MVQK/rock+splitter.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1682257711490-5W4AFDZ5FUCKWXJN7U36/Surprise+View+4.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1682257711546-21ICN1NEZ5ALGE9AWKM8/Surprise+View+5.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1682257711147-RRT9GYY4W5QC6RSNDCE2/the+roaches+II.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/60ed3d1e-553f-46b0-87fc-b64703df4c37/Hathersage+%2301+-+Aug+2025.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/997729d4-4683-4cde-a7d9-a364fad3a459/Hathersage+%2302+-+Aug+2025.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/a3d556d4-a6b9-4f67-9432-98c8f83c2cfe/Hathersage+%2303+-+Aug+2025.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/4306a07f-7bf5-4843-9090-d6c278f56b33/Hathersage+%2304+-+Aug+2025.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/54844da1-3232-49e0-8890-b10a190c7732/Roaches+%2302+-+August+2025.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/c6c3c09a-53cd-44be-a1fd-8b86319a3c9f/Roaches+%2303+-+August+2025.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/5fe7ec03-adeb-419e-aa82-56a522ebc6c2/Roaches+%2304+-+August+2025.jpg"
"","729a6e7f-8e31-435f-bc59-5bca9e70fb21","","","","","","SQ1389945","Options","Sun 16 Aug 2026 - The Roaches & Ramshaw 05:45 - 08:45","","","","","","","","","","","145.00","125.00","Yes","6","","","","","","","",""
"","d5a27776-083d-4355-bec3-493ae3a56ae8","","","","","","SQ5395624","Options","Both sessions - 15 and 16 Aug - sunset and sunrise","","","","","","","","","","","200.00","125.00","No","6","","","","","","","",""
"64465cd72c9e8f3806783982","877b4a4e-245a-425c-a1d9-005b88f3ce82","SERVICE","photo-workshops-uk","sezincote-garden-photography-workshop","SEZINCOTE Garden Photography Workshop - Gloucs 29 May","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Macro and abstract Garden photography workshop. Camera settings, controlling DoF and composition at this Mughal Indian palace in the Cotswolds.</h4><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Moreton on Marsh (Sezincote) - Gloucestershire</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong> Thu 29th May 2026 - 11:00 - 13:30</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 6</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 1. Easy</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Photography Workshop Event Details</strong>: <a href=""/learn-landscape-photography-techniques-photo-workshops"">Garden Photography</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: </strong>Sezincote is a Mughal Indian palace set in the Cotswold Hills, created by the nabob Charles Cockerell in 1805.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The house is surmounted by a copper dome and minarets, and set in a picturesque water garden with seven pools, waterfalls, a grotto and a temple to Surya, the Hindu Sun God. A curving Orangery frames the Persian Garden of Paradise.</p></li></ul>","SQ9859986","","","","","","","","","","","","","55.00","0.00","No","6","All Photography Workshops, - half-day photo workshops, Flowering, Macro & Abstract","warwickshire","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1715077805264-XJYPE427XFHYBMW7L4TL/_.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1658831471882-14ZQZY2W2Z4CRAWT75UO/macro+and+abstract+photography+workshops.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1573822197229-48HK2I6AFOCX6KM0TQT6/macro-and-abstract-photography-workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1721729221517-SIRCI7STQ6PON3VD7PTK/Sezincote+Garden+Photography+Workshop.jpg"
"64944ec344451161154f25d7","afc722dc-b79d-44f9-8cfd-9bf071c6370c","SERVICE","photo-workshops-uk","secrets-of-woodland-photography-workshop","The Secret of WOODLAND PHOTOGRAPHY- 1-Day Jan, Apr, Aug, Oct","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Simplifying Woodland Photography | Unlocking the Secrets to Capturing the Beauty of woods | Three sessions - Theory - Practical - Editing in one day</h4><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Coventry - CV4 9HW</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong> - 10:00 - 16:00</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sun 11th Jan  - Winter</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sun 19th Apr - Spring</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sun 30 Aug - Summer</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Sun 18th Oct - Autumn</strong></p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 3</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 1. Easy</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>Digital Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Photography Workshop Event Details</strong>: <a href=""/one-day-landscape-photography-workshops"">Woodland Photography Masterclass</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: </strong>It will be different from other workshops in the format as it will be divided into separate sessions during the day to tackle theory, set-up, shooting, image review, and post-production.</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A theory session and discussion on woodland photography and its challenges and some answers, followed by practical advice on settings, lenses, equipment, etc.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A presentation on developing creative vision and simplification in woodland settings</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A 2hr woodland exploration and walk-making compositions and turning theory into practice in the field.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Initial image reviews and critiques to shortlist images to edit</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Demonstration, advice and post-production of your woodland images</p></li></ul></li></ul>","SQ2827052","Dates","Sun 11 Jan 2026 - 10am - 4pm","","","","","","","","","","","125.00","95.00","No","3","All Photography Workshops, - one day photo workshops, Macro & Abstract, Woodlands","warwickshire","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/52f3e506-547d-4b13-bcff-d770db619091/Batsford+%2314+-+Oct+2021.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1687441667639-8Z8OEI9PCCFWXB34T5OZ/secrets-of-woodland-photography-workshop.png https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680111-Q5Q0TGNXQGIBY5TY26R6/Plant+Hill+Woods+%2312+-+Jan+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680117-UJG9X2W2WX4SJ8Y6CI12/Plant+Hill+Woods+%2301+-+Jan+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680145-5UOFCYPTSRODP5O79Y8S/Plant+Hill+Woods+%2308+-+Jan+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680044-67F1QKHA4N2G54G8WGQ6/Plant+Hill+Woods+%2301+-+Apr+2024.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680092-M4MCYD1NP4BKUJ6Z7NYG/Plant+Hill+Woods+%2309+-+Jan+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680139-L6JZGIKHCWBZ2GHK6HRJ/Plant+Hill+Woods+%2307+-+Jan+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680102-GY72JLDNKK1CRLZ3V37B/Plant+Hill+Woods+%2304+-+Apr+2024.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680122-608CGUSCBZUY8S6BXY97/Plant+Hill+Woods+%2302+-+Jan+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680125-1X758V88HDB3CVWOPVPM/Plant+Hill+Woods+%2306+-+Apr+2024.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680135-9EB3PR57B78W9NMZ09JI/Plant+Hill+Woods+%2310+-+Jan+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714646680143-XUHHDUXIFCIL8524K0ZW/Plant+Hill+Woods+%2311+-+Jan+2022.jpg"
"","ea5c6a41-6b06-4756-9b31-2708b8913eca","","","","","","SQ0512761","Dates","Sun 19th Apr 2026 - 10am - 4pm","","","","","","","","","","","125.00","95.00","No","2","","","","","","","",""
"","613e10b0-5d8e-452e-8cc1-6de0b2b1903f","","","","","","SQ4914997","Dates","Sun 30 Aug 2026 - 10am - 4pm","","","","","","","","","","","125.00","95.00","No","3","","","","","","","",""
"","819fc1c1-2cc1-4ba5-b260-a09aabbb822f","","","","","","SQ4894934","Dates","Sun 18 Oct 2026 - 10am - 4pm","","","","","","","","","","","125.00","95.00","No","3","","","","","","","",""
"651aa989c83e3c0339e3340a","c40b7b36-b8d9-4d01-b4f9-7aa54c321729","SERVICE","photo-workshops-uk","dartmoor-photography-landscape-workshop","DARTMOOR Photography Workshop - Landscapes - 9th - 11th Oct","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Join me on this Landscape Dartmoor Photography Workshop - in the iconic woodlands, and landscape of Dartmoor Tors</h4><h3 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></h3><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Dartmoor - South Devon</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong> Fri 9th - Sun 11th Oct 2026</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 3. Hard</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Photography Workshop Event Details</strong>:<a href=""/photography-workshops-near-me""> Dartmoor</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: Dartmoor Photography Workshop - </strong>Nestled amidst the stunning landscapes of southwest England, Dartmoor National Park presents a captivating playground for photographers of all levels. This diverse and dynamic environment boasts rugged moors, ancient woodlands, dramatic granite tors, mysterious valleys, and serene rivers – all waiting to be captured and immortalised in your photographs. From sunrise to sunset, each moment offers a spectacle of natural wonders ready to be transformed into breathtaking images.</p></li></ul>","SQ5540434","","","","","","","","","","","","","875.00","0.00","No","4","All Photography Workshops, - weekend residential photo workshops, Landscape","snowdonia, weekend","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707237329064-99H533NMXCONH5J276LM/dartmoor+photography+workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1696251111759-GZYTRC2JSILZ65ALBTIH/Dartmoor+Woodland+Photography+Plus+Moors+and+Tors+Workshops.png https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707226127240-1180756BPUPY9A06TW1C/Dartmoor+Photography+Workshop++%282%29.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707226127119-PEFD9ELG3WFSVS3MD8K1/Dartmoor+Photography+Workshop++%283%29.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707226127119-KCWGOTAHSC0ONNX1ZCWK/Dartmoor+Photography+Workshop++%284%29.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707226127225-K64C4OOK6BGXQPPBFXZN/Dartmoor+Photography+Workshop++%285%29.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707226127126-LL3AI23SIXHGVH9YQ3XC/Dartmoor+Photography+Workshop+.jpg"
